245_A,22,38.0,9.0,0.0,6.0,9.0,2.0,1,0.0
245_B,14,27.0,6.0,0.0,3.0,6.0,2.0,1,0.0
245_C,76,133.0,45.0,0.0,3.0,45.0,3.0,1,0.0
245_D,14,23.0,7.0,0.0,3.0,7.0,3.0,1,0.0
245_E,39,66.0,15.0,0.0,10.0,15.0,2.0,1,0.0
245_G,5,11.0,1.0,0.0,1.0,1.0,2.0,1,10100.0
245_H,18,32.0,9.0,0.0,3.0,9.0,3.0,1,0.0
246_A,10,17.0,4.0,0.0,3.0,4.0,3.0,1,0.0
246_B,14,23.0,7.0,0.0,3.0,7.0,3.0,1,0.0
246_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,111111.0
248_A,23,42.0,10.0,0.0,4.0,10.0,1.0,1,0.0
248_B,15,25.0,6.0,0.0,3.0,6.0,3.0,1,0.0
248_E,71,113.0,38.0,5.0,6.0,38.0,2.0,3,0.0
24_A,36,60.0,18.0,0.0,7.0,18.0,2.0,1,0.0
24_B,5,11.0,1.0,0.0,1.0,1.0,2.0,1,60.0
24_D,59,100.0,32.0,4.0,7.0,32.0,2.0,2,0.0
24_E,48,79.0,25.0,1.0,7.0,25.0,2.0,2,0.0
250_A,14,23.0,7.0,0.0,3.0,7.0,3.0,1,0.0
250_B,5,11.0,1.0,0.0,1.0,1.0,2.0,1,10.0
250_C,22,35.0,12.0,0.0,5.0,12.0,2.0,1,0.0
251_B,21,34.0,11.0,0.0,5.0,11.0,2.0,2,0.0
251_C,39,63.0,21.0,0.0,5.0,21.0,2.0,2,0.0
251_D,24,42.0,10.0,0.0,6.0,10.0,2.0,1,0.0
251_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,200002.0
252_B,20,33.0,10.0,0.0,4.0,10.0,4.0,1,0.0
253_A,21,38.0,7.0,0.0,6.0,7.0,2.0,1,0.0
253_B,21,35.0,10.0,0.0,4.0,10.0,1.0,2,0.0
253_C,26,43.0,12.0,0.0,5.0,12.0,2.0,1,0.0
254_A,18,30.0,10.0,0.0,3.0,10.0,3.0,1,0.0
254_B,21,34.0,11.0,0.0,5.0,11.0,2.0,1,0.0
254_C,18,30.0,9.0,0.0,4.0,9.0,4.0,1,0.0
254_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,405.0
255_A,37,62.0,16.0,0.0,9.0,16.0,2.0,1,0.0
255_B,12,20.0,5.0,0.0,3.0,5.0,3.0,1,0.0
255_C,56,91.0,34.0,0.0,7.0,34.0,2.0,2,0.0
255_E,15,25.0,7.0,0.0,3.0,7.0,3.0,1,0.0
256_D,126,200.0,67.0,0.0,6.0,67.0,2.0,4,0.0
256_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,350005.0
257_A,24,39.0,12.0,0.0,5.0,12.0,5.0,1,0.0
257_D,23,37.0,9.0,0.0,3.0,9.0,3.0,1,0.0
257_E,20,31.0,11.0,0.0,3.0,11.0,3.0,1,0.0
258_B,38,63.0,21.0,0.0,3.0,21.0,3.0,1,0.0
258_C,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100010.0
258_D,19,30.0,11.0,1.0,3.0,11.0,3.0,2,0.0
258_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100020.0
259_A,23,37.0,10.0,0.0,5.0,10.0,2.0,2,0.0
25_A,18,30.0,9.0,0.0,3.0,9.0,3.0,1,0.0
25_B,29,57.0,9.0,0.0,6.0,9.0,2.0,1,0.0
25_C,72,119.0,46.0,0.0,3.0,46.0,3.0,3,0.0
25_D,37,67.0,19.0,0.0,5.0,19.0,2.0,1,0.0
25_E,23,37.0,9.0,0.0,4.0,9.0,1.0,2,0.0
260_B,60,122.0,19.0,0.0,14.0,19.0,2.0,1,0.0
260_C,15,26.0,7.0,0.0,3.0,7.0,3.0,1,0.0
261_A,24,37.0,12.0,0.0,5.0,12.0,2.0,1,0.0
261_E,16,26.0,7.0,0.0,4.0,7.0,4.0,1,0.0
262_B,39,65.0,18.0,0.0,9.0,18.0,2.0,1,0.0
263_B,13,22.0,6.0,0.0,3.0,6.0,3.0,1,0.0
263_C,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100005.0
263_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,110000.0
265_A,27,43.0,13.0,0.0,5.0,13.0,2.0,1,0.0
265_B,27,45.0,14.0,0.0,3.0,14.0,3.0,1,0.0
266_B,38,73.0,11.0,0.0,6.0,11.0,2.0,2,0.0
266_C,27,50.0,12.0,0.0,3.0,12.0,3.0,1,0.0
267_A,35,55.0,18.0,0.0,7.0,18.0,1.0,2,0.0
267_B,5,11.0,1.0,0.0,1.0,1.0,2.0,1,49.0
267_C,96,152.0,65.0,4.0,9.0,65.0,2.0,1,0.0
268_A,23,37.0,12.0,0.0,5.0,12.0,2.0,2,0.0
268_E,46,80.0,27.0,4.0,3.0,27.0,3.0,1,0.0
269_B,13,21.0,6.0,0.0,3.0,6.0,3.0,1,0.0
26_A,19,31.0,9.0,0.0,5.0,9.0,2.0,1,0.0
26_B,32,54.0,12.0,0.0,8.0,12.0,2.0,1,0.0
26_C,14,24.0,7.0,0.0,3.0,7.0,3.0,1,0.0
26_D,24,36.0,12.0,2.0,3.0,12.0,3.0,1,0.0
26_E,11,19.0,4.0,0.0,3.0,4.0,3.0,1,0.0
2-7,24,49.0,5.0,0.0,8.0,8.0,2.0,1,0.0
270_B,19,30.0,9.0,0.0,4.0,9.0,4.0,1,0.0
271_A,42,72.0,22.0,0.0,7.0,22.0,1.0,1,0.0
271_B,13,20.0,6.0,0.0,3.0,6.0,3.0,3,0.0
271_C,19,33.0,7.0,0.0,3.0,7.0,3.0,1,0.0
271_D,45,75.0,22.0,0.0,4.0,22.0,4.0,2,0.0
272_A,20,34.0,8.0,0.0,5.0,8.0,2.0,1,0.0
272_B,26,43.0,13.0,0.0,3.0,13.0,3.0,1,0.0
273_D,24,36.0,8.0,0.0,5.0,8.0,1.0,1,0.0
274_A,42,78.0,19.0,0.0,7.0,19.0,2.0,1,0.0
274_D,37,61.0,19.0,0.0,8.0,19.0,2.0,1,0.0
275_A,56,94.0,28.0,0.0,3.0,28.0,3.0,2,0.0
276_A,34,55.0,15.0,0.0,9.0,15.0,2.0,1,0.0
276_B,16,26.0,8.0,0.0,3.0,8.0,3.0,1,0.0
276_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100007.0
277_A,5,11.0,1.0,0.0,1.0,1.0,2.0,1,222.0
277_B,18,30.0,8.0,0.0,3.0,8.0,3.0,1,0.0
277_C,33,63.0,16.0,0.0,5.0,16.0,1.0,2,0.0
277_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,1086.0
277_E,29,47.0,16.0,1.0,5.0,16.0,2.0,1,0.0
278_A,18,28.0,10.0,0.0,3.0,10.0,3.0,1,0.0
278_B,14,24.0,6.0,0.0,4.0,6.0,4.0,1,0.0
279_B,28,46.0,16.0,0.0,4.0,16.0,2.0,1,0.0
279_C,13,21.0,6.0,0.0,3.0,6.0,3.0,2,0.0
279_D,48,82.0,22.0,0.0,5.0,22.0,2.0,2,0.0
279_E,27,46.0,10.0,0.0,6.0,10.0,2.0,1,0.0
27_A,14,23.0,6.0,0.0,4.0,6.0,4.0,1,0.0
27_B,27,43.0,13.0,0.0,8.0,13.0,2.0,1,0.0
27_C,30,47.0,15.0,0.0,4.0,15.0,4.0,1,0.0
27_D,23,37.0,11.0,0.0,5.0,11.0,2.0,1,0.0
27_E,33,54.0,16.0,0.0,4.0,16.0,4.0,1,0.0
280_C,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100020.0
280_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,400010.0
282_B,29,51.0,10.0,0.0,7.0,10.0,1.0,1,0.0
282_E,57,94.0,31.0,0.0,10.0,31.0,2.0,1,0.0
283_C,31,50.0,18.0,0.0,3.0,18.0,3.0,2,0.0
284_B,31,50.0,14.0,0.0,7.0,14.0,2.0,1,0.0
285_A,14,24.0,6.0,0.0,3.0,6.0,3.0,1,0.0
285_B,19,30.0,10.0,0.0,4.0,10.0,1.0,1,0.0
286_A,14,23.0,7.0,0.0,3.0,7.0,3.0,1,0.0
286_D,24,36.0,8.0,0.0,5.0,8.0,1.0,1,0.0
287_A,45,76.0,23.0,0.0,4.0,23.0,4.0,2,0.0
288_B,19,29.0,9.0,0.0,3.0,9.0,3.0,1,0.0
288_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100100.0
288_E,201,355.0,117.0,0.0,6.0,117.0,2.0,1,0.0
289_A,18,31.0,8.0,0.0,3.0,8.0,3.0,1,0.0
289_B,21,33.0,11.0,0.0,3.0,11.0,3.0,1,0.0
28_A,19,32.0,8.0,0.0,5.0,8.0,2.0,1,0.0
28_B,30,49.0,16.0,0.0,5.0,16.0,2.0,2,0.0
28_C,51,84.0,28.0,0.0,5.0,28.0,1.0,4,0.0
28_D,15,31.0,5.0,0.0,3.0,5.0,2.0,1,0.0
28_E,71,111.0,36.0,0.0,3.0,36.0,3.0,1,0.0
290_C,22,36.0,12.0,2.0,3.0,12.0,3.0,1,0.0
290_E,24,38.0,11.0,0.0,6.0,11.0,2.0,2,0.0
291_A,39,68.0,17.0,0.0,8.0,17.0,2.0,1,0.0
291_C,18,32.0,10.0,0.0,3.0,10.0,2.0,2,0.0
291_D,48,80.0,21.0,0.0,6.0,21.0,2.0,2,0.0
292_A,30,52.0,15.0,0.0,4.0,15.0,2.0,1,0.0
292_C,17,27.0,9.0,0.0,3.0,9.0,3.0,4,0.0
292_E,55,101.0,22.0,0.0,11.0,22.0,1.0,1,0.0
293_A,45,75.0,18.0,0.0,9.0,18.0,2.0,1,0.0
293_B,106,177.0,56.0,0.0,15.0,56.0,2.0,1,0.0
293_C,63,102.0,33.0,0.0,9.0,33.0,2.0,2,0.0
293_D,28,48.0,16.0,0.0,3.0,16.0,3.0,1,0.0
293_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,101000.0
294_C,25,40.0,12.0,0.0,3.0,12.0,3.0,2,0.0
294_E,37,60.0,22.0,0.0,5.0,22.0,2.0,1,0.0
295_A,23,37.0,13.0,0.0,3.0,13.0,3.0,1,0.0
295_C,239,393.0,128.0,0.0,12.0,128.0,2.0,3,0.0
295_D,52,81.0,25.0,0.0,3.0,25.0,3.0,2,0.0
296_A,25,43.0,12.0,0.0,4.0,12.0,4.0,1,0.0
296_B,78,122.0,39.0,0.0,6.0,39.0,2.0,5,0.0
297_B,17,28.0,10.0,0.0,2.0,10.0,2.0,1,0.0
298_B,77,128.0,36.0,0.0,17.0,36.0,2.0,1,0.0
299_A,20,33.0,10.0,0.0,4.0,10.0,4.0,1,0.0
299_B,33,54.0,15.0,0.0,8.0,15.0,2.0,1,0.0
29_A,41,82.0,19.0,0.0,5.0,19.0,2.0,1,0.0
29_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,324.0
29_E,21,35.0,9.0,0.0,3.0,9.0,3.0,1,0.0
2a-bear-and-all-permutations-1,14,22.0,8.0,0.0,3.0,8.0,3.0,2,0.0
2_B,10,17.0,4.0,0.0,3.0,4.0,3.0,1,0.0
2_C,33,56.0,17.0,2.0,3.0,17.0,3.0,1,0.0
2-vs-3,30,78.0,11.0,0.0,6.0,11.0,2.0,1,0.0
300_A,16,27.0,7.0,0.0,3.0,7.0,3.0,1,0.0
300_C,22,37.0,10.0,0.0,4.0,10.0,2.0,1,0.0
301_A,18,29.0,9.0,0.0,3.0,9.0,3.0,1,0.0
301_B,40,66.0,25.0,0.0,3.0,25.0,3.0,3,0.0
301_C,11,19.0,5.0,0.0,3.0,5.0,3.0,1,0.0
301_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,2000010.0
302_A,40,76.0,12.0,0.0,10.0,12.0,2.0,1,0.0
303_D,35,51.0,13.0,0.0,5.0,13.0,2.0,1,0.0
305_A,15,26.0,7.0,0.0,3.0,7.0,3.0,1,0.0
305_C,17,34.0,5.0,0.0,2.0,5.0,2.0,2,0.0
305_D,31,53.0,15.0,0.0,6.0,15.0,2.0,2,0.0
306_A,16,26.0,7.0,0.0,3.0,7.0,3.0,1,0.0
306_B,26,44.0,11.0,0.0,7.0,11.0,2.0,1,0.0
306_C,37,58.0,15.0,0.0,3.0,15.0,3.0,1,0.0
306_D,63,106.0,38.0,6.0,5.0,38.0,2.0,1,0.0
309_A,24,39.0,11.0,0.0,5.0,11.0,1.0,2,0.0
309_B,29,48.0,13.0,0.0,6.0,13.0,2.0,2,0.0
309_C,14,24.0,6.0,0.0,4.0,6.0,4.0,2,0.0
309_E,24,36.0,8.0,0.0,5.0,8.0,1.0,1,0.0
30_A,19,31.0,9.0,0.0,4.0,9.0,4.0,1,0.0
30_B,6,13.0,0.0,0.0,3.0,3.0,3.0,1,0.0
30_C,15,25.0,8.0,0.0,3.0,8.0,3.0,1,0.0
30_D,57,101.0,27.0,2.0,9.0,27.0,2.0,1,0.0
311_B,56,110.0,26.0,0.0,4.0,26.0,1.0,1,0.0
311_D,48,81.0,24.0,0.0,3.0,24.0,3.0,1,0.0
311_E,15,26.0,5.0,0.0,2.0,5.0,2.0,1,0.0
312_A,47,100.0,12.0,0.0,17.0,17.0,2.0,1,0.0
313_B,24,52.0,10.0,0.0,3.0,10.0,2.0,1,0.0
313_E,20,34.0,7.0,0.0,6.0,7.0,2.0,1,0.0
314_C,24,39.0,12.0,0.0,3.0,12.0,3.0,1,0.0
314_D,24,42.0,11.0,0.0,4.0,11.0,1.0,3,0.0
314_E,25,41.0,13.0,0.0,3.0,13.0,3.0,2,0.0
315_A,41,69.0,22.0,0.0,7.0,22.0,2.0,1,0.0
316_A1,65,116.0,22.0,0.0,10.0,22.0,2.0,1,0.0
316_A2,10,19.0,4.0,0.0,3.0,4.0,2.0,1,0.0
316_G1,5,11.0,1.0,0.0,1.0,1.0,2.0,1,15.0
316_G2,30,49.0,17.0,0.0,5.0,17.0,1.0,1,0.0
316_G3,30,50.0,17.0,0.0,4.0,17.0,1.0,1,0.0
317_D,19,28.0,9.0,0.0,3.0,9.0,3.0,2,0.0
318_B,26,57.0,9.0,0.0,7.0,9.0,2.0,1,0.0
319_B,38,66.0,21.0,0.0,4.0,21.0,1.0,2,0.0
319_C,50,85.0,30.0,0.0,4.0,30.0,1.0,2,0.0
319_D,49,77.0,27.0,0.0,8.0,27.0,2.0,2,0.0
319_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,5000250.0
31_A,32,53.0,17.0,0.0,6.0,17.0,2.0,3,0.0
31_B,14,47.0,0.0,0.0,2.0,2.0,2.0,1,0.0
31_C,20,35.0,8.0,0.0,5.0,8.0,2.0,1,0.0
31_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,11025.0
31_E,59,98.0,27.0,0.0,8.0,27.0,1.0,1,0.0
320_B,63,102.0,33.0,0.0,12.0,33.0,2.0,1,0.0
321_A,134,233.0,56.0,0.0,34.0,56.0,2.0,1,0.0
321_B,42,71.0,22.0,0.0,7.0,22.0,1.0,1,0.0
322_A,12,21.0,5.0,0.0,3.0,5.0,3.0,1,0.0
323_A,24,40.0,7.0,0.0,3.0,7.0,3.0,3,0.0
323_B,18,31.0,9.0,0.0,3.0,9.0,3.0,2,0.0
323_C,5,11.0,1.0,0.0,1.0,1.0,2.0,1,2097152.0
325_A,32,59.0,18.0,0.0,3.0,18.0,3.0,1,0.0
325_C,5,11.0,1.0,0.0,1.0,1.0,2.0,1,1000005.0
327_A,42,69.0,18.0,0.0,13.0,18.0,2.0,1,0.0
327_B,13,23.0,5.0,0.0,3.0,5.0,3.0,1,0.0
327_C,37,58.0,17.0,0.0,6.0,17.0,2.0,1,0.0
327_D,23,38.0,13.0,0.0,3.0,13.0,3.0,1,0.0
327_E,23,38.0,11.0,0.0,3.0,11.0,3.0,2,0.0
328_B,44,74.0,22.0,0.0,9.0,22.0,2.0,1,0.0
329_E,61,99.0,34.0,0.0,6.0,34.0,2.0,1,0.0
32_A,26,40.0,13.0,0.0,5.0,13.0,2.0,2,0.0
32_B,26,45.0,5.0,0.0,8.0,8.0,2.0,1,0.0
331_A1,15,25.0,5.0,0.0,3.0,5.0,3.0,1,0.0
331_A2,13,22.0,5.0,0.0,3.0,5.0,3.0,1,0.0
331_B1,25,40.0,14.0,0.0,5.0,14.0,2.0,2,0.0
331_B2,19,30.0,11.0,0.0,2.0,11.0,2.0,1,0.0
331_C1,16,27.0,7.0,0.0,4.0,7.0,2.0,1,0.0
331_C2,13,23.0,7.0,0.0,2.0,7.0,2.0,2,0.0
331_C3,67,113.0,39.0,0.0,9.0,39.0,1.0,1,0.0
331_D1,95,158.0,56.0,0.0,11.0,56.0,3.0,1,0.0
331_D2,17,27.0,7.0,0.0,4.0,7.0,4.0,2,0.0
331_D3,29,48.0,14.0,0.0,6.0,14.0,1.0,2,0.0
332_A,44,71.0,20.0,0.0,6.0,20.0,2.0,1,0.0
332_B,50,79.0,30.0,0.0,7.0,30.0,2.0,1,0.0
332_C,21,37.0,10.0,0.0,3.0,10.0,3.0,1,0.0
333_A,8,14.0,3.0,0.0,2.0,3.0,2.0,1,0.0
333_B,29,48.0,14.0,0.0,7.0,14.0,2.0,1,0.0
333_C,13,29.0,5.0,0.0,3.0,5.0,3.0,1,0.0
333_D,54,93.0,36.0,0.0,11.0,36.0,2.0,3,0.0
333_E,47,92.0,20.0,0.0,3.0,20.0,3.0,1,0.0
334_B,36,71.0,16.0,0.0,3.0,16.0,3.0,1,0.0
335_A,10,17.0,4.0,0.0,3.0,4.0,3.0,1,0.0
335_B,18,31.0,8.0,0.0,4.0,8.0,4.0,1,0.0
335_F,12,26.0,3.0,0.0,3.0,3.0,1.0,1,0.0
336_C,27,45.0,13.0,0.0,5.0,13.0,2.0,1,0.0
336_D,51,82.0,19.0,0.0,10.0,19.0,2.0,1,0.0
337_A,40,64.0,21.0,0.0,5.0,21.0,2.0,1,0.0
338_D,21,36.0,10.0,0.0,4.0,10.0,4.0,1,0.0
339_C,15,26.0,7.0,0.0,3.0,7.0,3.0,1,0.0
339_D,48,81.0,24.0,0.0,5.0,24.0,2.0,1,0.0
339_E,16,26.0,8.0,0.0,4.0,8.0,4.0,1,0.0
33_A,13,22.0,7.0,0.0,2.0,7.0,2.0,1,0.0
33_B,39,65.0,24.0,0.0,3.0,24.0,3.0,3,0.0
33_C,30,49.0,16.0,0.0,7.0,16.0,2.0,1,0.0
33_D,20,36.0,9.0,0.0,3.0,9.0,3.0,1,0.0
33_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,110.0
3-4,13,22.0,6.0,0.0,3.0,6.0,3.0,2,0.0
340_A,12,19.0,8.0,0.0,2.0,8.0,2.0,1,0.0
340_B,29,50.0,16.0,0.0,6.0,16.0,2.0,3,0.0
340_D,29,51.0,13.0,0.0,4.0,13.0,2.0,1,0.0
340_E,36,60.0,19.0,0.0,3.0,19.0,3.0,2,0.0
341_D,54,105.0,19.0,0.0,5.0,19.0,2.0,1,0.0
341_E,37,64.0,18.0,0.0,5.0,18.0,2.0,2,0.0
342_B,68,112.0,36.0,0.0,12.0,36.0,2.0,1,0.0
342_E,35,60.0,21.0,0.0,5.0,21.0,2.0,2,0.0
343_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,500005.0
346_A,17,30.0,9.0,0.0,3.0,9.0,3.0,1,0.0
346_B,25,41.0,11.0,0.0,4.0,11.0,1.0,1,0.0
347_A,15,26.0,7.0,0.0,3.0,7.0,3.0,1,0.0
347_B,33,53.0,17.0,0.0,8.0,17.0,2.0,1,0.0
348_A,18,30.0,9.0,0.0,3.0,9.0,3.0,1,0.0
348_D,70,116.0,40.0,0.0,7.0,40.0,2.0,2,0.0
348_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100005.0
349_A,47,82.0,20.0,0.0,13.0,20.0,2.0,1,0.0
349_B,26,43.0,13.0,0.0,5.0,13.0,2.0,2,0.0
34_A,27,41.0,16.0,0.0,5.0,16.0,2.0,1,0.0
34_B,23,37.0,12.0,0.0,5.0,12.0,2.0,1,0.0
34_D,19,31.0,9.0,0.0,5.0,9.0,2.0,1,0.0
350_A,13,22.0,6.0,0.0,3.0,6.0,3.0,1,0.0
350_B,28,49.0,12.0,0.0,8.0,12.0,2.0,1,0.0
350_C,135,254.0,68.0,0.0,23.0,68.0,2.0,1,0.0
351_A,24,39.0,11.0,2.0,3.0,11.0,3.0,1,0.0
351_B,23,37.0,12.0,0.0,5.0,12.0,2.0,2,0.0
351_C,37,64.0,23.0,0.0,3.0,23.0,3.0,3,0.0
351_D,22,35.0,13.0,0.0,2.0,13.0,2.0,1,0.0
351_E,26,44.0,13.0,0.0,5.0,13.0,2.0,2,0.0
352_A,10,17.0,4.0,0.0,3.0,4.0,3.0,1,0.0
352_B,30,54.0,13.0,0.0,6.0,13.0,2.0,1,0.0
353_A,28,46.0,14.0,0.0,3.0,14.0,3.0,1,0.0
353_B,40,66.0,21.0,0.0,6.0,21.0,2.0,1,0.0
353_E,27,44.0,13.0,0.0,6.0,13.0,2.0,1,0.0
354_B,5,11.0,1.0,0.0,1.0,1.0,2.0,1,20.0
354_E,19,31.0,11.0,0.0,3.0,11.0,3.0,1,0.0
355_A,7,13.0,2.0,0.0,2.0,2.0,2.0,1,0.0
355_B,21,38.0,12.0,0.0,3.0,12.0,3.0,1,0.0
356_A,15,30.0,7.0,0.0,3.0,7.0,2.0,1,0.0
356_C,20,33.0,11.0,0.0,3.0,11.0,3.0,1,0.0
357_A,36,59.0,19.0,0.0,7.0,19.0,2.0,1,0.0
357_B,15,26.0,7.0,0.0,3.0,7.0,3.0,1,0.0
358_B,29,53.0,10.0,0.0,5.0,10.0,2.0,1,0.0
358_C,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100005.0
358_D,62,105.0,38.0,0.0,2.0,38.0,2.0,1,0.0
358_E,77,132.0,43.0,0.0,11.0,43.0,2.0,1,0.0
359_D,13,22.0,6.0,0.0,3.0,6.0,3.0,2,0.0
359_E,18,30.0,9.0,0.0,4.0,9.0,4.0,1,0.0
35_B,5,11.0,1.0,0.0,1.0,1.0,2.0,1,1005.0
35_D,26,43.0,15.0,0.0,3.0,15.0,3.0,2,0.0
360_D,29,46.0,16.0,0.0,5.0,16.0,2.0,2,0.0
360_E,118,202.0,70.0,0.0,10.0,70.0,2.0,2,0.0
361_A,18,29.0,7.0,0.0,6.0,7.0,2.0,2,0.0
361_B,12,20.0,5.0,0.0,3.0,5.0,3.0,1,0.0
362_A,29,46.0,15.0,0.0,8.0,15.0,2.0,3,0.0
362_D,26,46.0,16.0,0.0,3.0,16.0,3.0,1,0.0
362_E,83,152.0,58.0,0.0,8.0,58.0,2.0,2,0.0
363_C,47,90.0,19.0,0.0,9.0,19.0,2.0,1,0.0
363_D,16,25.0,9.0,0.0,3.0,9.0,3.0,1,0.0
364_A,33,54.0,16.0,0.0,6.0,16.0,2.0,1,0.0
364_B,16,26.0,7.0,0.0,4.0,7.0,1.0,2,0.0
364_D,38,63.0,21.0,0.0,7.0,21.0,2.0,2,0.0
364_E,22,36.0,12.0,0.0,3.0,12.0,3.0,2,0.0
365_A,24,45.0,11.0,0.0,4.0,11.0,2.0,2,0.0
365_B,40,64.0,20.0,0.0,8.0,20.0,2.0,1,0.0
366_A,24,47.0,10.0,0.0,4.0,10.0,4.0,1,0.0
366_B,22,35.0,12.0,0.0,5.0,12.0,2.0,1,0.0
366_D,14,22.0,8.0,0.0,3.0,8.0,3.0,2,0.0
367_A,72,135.0,37.0,0.0,8.0,37.0,2.0,1,0.0
367_B,15,26.0,7.0,0.0,3.0,7.0,3.0,1,0.0
367_C,28,45.0,12.0,0.0,5.0,12.0,1.0,1,0.0
367_E,17,26.0,9.0,0.0,3.0,9.0,3.0,1,0.0
368_A,16,25.0,9.0,0.0,3.0,9.0,3.0,1,0.0
368_B,16,29.0,7.0,0.0,3.0,7.0,3.0,1,0.0
369_A,21,35.0,9.0,0.0,6.0,9.0,2.0,1,0.0
369_B,23,40.0,8.0,1.0,2.0,8.0,2.0,1,0.0
369_C,30,51.0,17.0,0.0,6.0,17.0,2.0,1,0.0
369_D,35,57.0,18.0,0.0,6.0,18.0,2.0,1,0.0
369_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,1000010.0
36_A,22,36.0,11.0,0.0,4.0,11.0,4.0,1,0.0
370_B,30,51.0,15.0,0.0,6.0,15.0,2.0,3,0.0
370_C,43,78.0,19.0,0.0,6.0,19.0,2.0,1,0.0
370_D,18,29.0,9.0,0.0,3.0,9.0,3.0,2,0.0
370_E,29,49.0,15.0,0.0,6.0,15.0,2.0,1,0.0
371_B,13,21.0,7.0,0.0,2.0,7.0,2.0,1,0.0
371_C,59,101.0,34.0,0.0,5.0,34.0,2.0,1,0.0
372_C,13,23.0,3.0,0.0,4.0,4.0,1.0,3,0.0
372_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100100.0
373_B,31,48.0,19.0,0.0,2.0,19.0,2.0,1,0.0
374_B,44,74.0,19.0,0.0,9.0,19.0,2.0,1,0.0
374_C,71,119.0,42.0,0.0,7.0,42.0,2.0,1,0.0
374_D,16,26.0,8.0,0.0,2.0,8.0,2.0,1,0.0
374_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100010.0
375_B,65,106.0,37.0,0.0,5.0,37.0,2.0,2,0.0
375_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,510.0
376_B,23,37.0,12.0,0.0,5.0,12.0,2.0,1,0.0
377_A,15,28.0,7.0,0.0,3.0,7.0,3.0,1,0.0
377_B,26,49.0,13.0,0.0,5.0,13.0,1.0,2,0.0
377_C,17,30.0,8.0,0.0,3.0,8.0,3.0,1,0.0
377_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,234567.0
378_A,41,66.0,17.0,0.0,9.0,17.0,2.0,1,0.0
378_B,18,29.0,9.0,0.0,3.0,9.0,3.0,2,0.0
379_B,7,13.0,2.0,0.0,2.0,2.0,2.0,1,0.0
379_C,20,37.0,9.0,0.0,3.0,9.0,3.0,1,0.0
379_D,11,19.0,6.0,0.0,2.0,6.0,2.0,1,0.0
379_F,41,67.0,25.0,0.0,5.0,25.0,2.0,1,0.0
37_A,31,51.0,16.0,0.0,7.0,16.0,2.0,1,0.0
37_B,18,30.0,10.0,0.0,3.0,10.0,3.0,1,0.0
37_C,20,33.0,11.0,0.0,3.0,11.0,3.0,2,0.0
37_D,28,43.0,10.0,0.0,4.0,10.0,2.0,1,0.0
37_E,311,543.0,196.0,0.0,12.0,196.0,2.0,2,0.0
3-8,32,72.0,11.0,0.0,6.0,11.0,2.0,2,0.0
380_A,24,38.0,13.0,0.0,5.0,13.0,2.0,1,0.0
381_A,42,69.0,23.0,0.0,6.0,23.0,2.0,1,0.0
381_B,18,32.0,7.0,0.0,5.0,7.0,2.0,1,0.0
382_A,26,45.0,7.0,0.0,6.0,7.0,2.0,1,0.0
382_C,24,39.0,13.0,0.0,3.0,13.0,3.0,1,0.0
382_D,78,132.0,41.0,0.0,13.0,41.0,2.0,1,0.0
382_E,22,37.0,10.0,0.0,4.0,10.0,2.0,1,0.0
383_A,23,37.0,10.0,0.0,6.0,10.0,2.0,1,0.0
383_B,22,39.0,12.0,0.0,4.0,12.0,1.0,2,0.0
383_C,5,11.0,1.0,0.0,1.0,1.0,2.0,1,200020.0
383_D,21,35.0,10.0,0.0,3.0,10.0,3.0,1,0.0
383_E,24,38.0,13.0,0.0,3.0,13.0,3.0,1,0.0
384_A,19,33.0,6.0,0.0,6.0,6.0,2.0,2,0.0
385_A,27,43.0,14.0,0.0,5.0,14.0,2.0,1,0.0
385_B,31,53.0,15.0,0.0,5.0,15.0,2.0,1,0.0
386_B,35,56.0,17.0,0.0,7.0,17.0,2.0,2,0.0
